book,chapter,chapter_rom,verse,text
Ps,48,XLVIII,13,et homo cum in honore esset non intellexit conparatus est iumentis insipientibus et similis factus est illis
Ps,48,XLVIII,14,haec uia eorum scandalum ipsis et postea in ore suo benedicent
Ps,48,XLVIII,15,sicut oues in inferno positi sunt et mors depascet eos et obtinebunt eos iusti in matutino et auxilium eorum ueterescet in inferno et a gloria sua expulsi sunt
Ps,48,XLVIII,16,uerumtamen Deus liberauit animam meam de manu inferi dum acceperit me
Ps,48,XLVIII,17,ne timueris cum diues factus fuerit homo et cum multiplicata fuerit gloria domus eius
Ps,48,XLVIII,18,quoniam non cum morietur accipiet haec omnia neque simul descendit cum eo gloria domus eius
Ps,48,XLVIII,19,quoniam anima eius in uita ipsius benedicetur et confitebitur tibi dum benefeceris ei
Ps,48,XLVIII,20,et introibit usque in progeniem patrum suorum et usque in aeternum non uidebit lumen
Ps,48,XLVIII,21,et homo cum in honore esset non intellexit conparatus est iumentis insipientibus et similis factus est illis.
Ps,49,XLIX,1,PSALMVS ASAPH Deus deorum Dominus locutus est et uocauit terram a solis ortu usque ad occasum
Ps,49,XLIX,2,ex Sion species decoris eius
Ps,49,XLIX,3,Deus manifestus ueniet Deus noster et non silebit ignis in conspectu eius ardebit et in circuitu eius tempestas ualida
Ps,49,XLIX,4,aduocauit caelum sursum et terram ut discerneret populum suum
Ps,49,XLIX,5,congregate illi sanctos eius qui ordinauerunt testamentum eius super sacrificia
Ps,49,XLIX,6,adnuntiauerunt caeli iustitiam eius quoniam Deus iudex est
Ps,49,XLIX,7,audi populus meus et loquar Israhel et testificabor tibi quoniam Deus Deus tuus ego sum
Ps,49,XLIX,8,non super sacrificia tua arguam te holocausta autem tua in conspectu meo sunt semper
Ps,49,XLIX,9,non accipiam de domo tua uitulos nequed e gregibus tuis hircos
Ps,49,XLIX,10,quoniam meae sunt omnes ferae siluarum iumenta in montibus et boues
Ps,49,XLIX,11,cognoui omnia uolatilia caeli et species agri mecum est
Ps,49,XLIX,12,esuriero non dicam tibi meus est enim orbis terrae et plenitudo eius
Ps,49,XLIX,13,numquid manducabo carnes taurorum aut sanguinem hircorum potabo
Ps,49,XLIX,14,immola Deo sacrificium laudis et redde Altissimo uota tua
Ps,49,XLIX,15,inuoca me in die tribulationis tuae eripiam te et magnificabis me
Ps,49,XLIX,16,peccatori autem dixit Deus quare tu enarras iustitias meas et. adsumis testamentum meum per os tuum
Ps,49,XLIX,17,tu uero odisti disciplinam et prolecisti sermones meos post te
Ps,49,XLIX,18,si uidebas furem simul currebas cum eo et cum adulteris portionem tuam ponebas
Ps,49,XLIX,19,os tuum abundauit nequitia et lingua tua. concinnauit dolum
Ps,49,XLIX,20,sedens aduersus fratrem tuum detrahebas et aduersus filium matris tuae ponebas scandalum
Ps,49,XLIX,21,haec fecisti et tacui existimasti iniquitatem quod ero tibi similis arguam te et statuam illa contra faciem tuam
Ps,49,XLIX,22,intellegite haec omnes qui obliuiscimini Dominum nequando rapiat et non sit qui eripiat
Ps,49,XLIX,23,sacrificium laudis honorificauit me et illic iter est in quo ostendam illi salutare Dei.
Ps,50,L,1,IN FINEM PSALMVS DAVID
Ps,50,L,2,CVM VENIT AD EVM NATHAN PROPHETA QVANDO INTRAVIT AD BERSABEE
Ps,50,L,3,Miserere mei Deus secundum magnam misericordiam tuam et secundum multitudinem miserationum tuarum dele iniquitatem meam
Ps,50,L,4,amplius laua me ab iniustitia mea et a delicto meo munda me
Ps,50,L,5,quoniam iniquitatem meam ego agnosco et delictum meum coram me est semper
Ps,50,L,6,tibi soli peccaui et malum coram te feci ut iustificeris in sermonibus tuis et uincas dum iudicaris
Ps,50,L,7,ecce enim in iniquitatibus conceptus sum et in delictis peperit me mater mea
Ps,50,L,8,ecce enim ueritatem dilexisti incerta et occulta sapientiae tuae manifestasti mihi
Ps,50,L,9,asparges me hysopo et mundabor lauabis me et super niuem dealbabor
Ps,50,L,10,auditui meo dabis gaudium et laetitiam et exultabunt ossa humiliata
Ps,50,L,11,auerte faciem tuam a peccatis meis et omnes iniquitates meas dele
Ps,50,L,12,cor mundum crea in me Deus et spiritum rectum innoua in uisceribus meis
Ps,50,L,13,ne proicias me a facie tua et spiritum sanctum tuum ne auferas a me
Ps,50,L,14,redde mihi laetitiam salutaris tui et spiritu principali confirmam.e
Ps,50,L,15,doceam iniquos uias tuas et impii ad te conuertentur
Ps,50,L,16,libera me de sanguinibus Deus Deus salutis meae et exultauit lingua mea iustitiam tuam
Ps,50,L,17,Domine labia mea aperies et os meum adnuntiabit laudem tuam
Ps,50,L,18,quoniam si uoluisses sacrificium dedissem utique holocaustis non delectaberis
Ps,50,L,19,sacrifidum Deo spiritus contribulatus cor contritum et humiliatum Deus non spernit
Ps,50,L,20,benigne fac Domine in bona uoluntate tua Sion ut aedificentur muri Hierusalem
Ps,50,L,21,tunc acceptabis sacrificium iustitiae oblationes et holocausta tunc inponam super altare tuum uitulos.
Ps,51,LI,1,IN FINEM INTELLECTVS DAVID
Ps,51,LI,2,CVM VENIT DOEC IDVMEVS ET ADNVNTIAVIT SAVL ET DIXIT VENIT DAVID IN DOMVM ABIMELECH
Ps,51,LI,3,Quid gloriaris in malitia qui potens es in iniquitatem
Ps,51,LI,4,tota die iniustitiam cogitauit lingua tua sicut nouacula acuta fecisti dolum
Ps,51,LI,5,dilexisti malitiam super benignitatem iniquitatem magis quam loqui aequitatem
Ps,51,LI,6,dilexisti omnia uerba praecipitationis in lingua dolosa
Ps,51,LI,7,propterea destruet te Deus in finem euellet te et emigrabit te de tabernaculo tuo et radicem tuam de terra uiuentium
Ps,51,LI,8,uidebunt iusti et timebunt et super eum ridebunt et dicent
Ps,51,LI,9,ecce homo qui non posuit Deum adiutorem sibi sed sperauit in multitudine diuitiarum suarum et praeualuit in uanitate sua
Ps,51,LI,10,ego autem sicut oliua fructifera in domo Domini speraui in misericordia Dei mei in aeternum et in saeculum saeculi
Ps,51,LI,11,confitebor tibi Domine in saeculum quem fecisti et expectabo nomen tuum quoniam bonum est ante conspectum sanctorum tuorum.
Ps,52,LII,1,IN FINEM PRO MELECH INTELLECTVS DAVID Dixit insipiens in corde suo non est Deus.
Ps,52,LII,2,corrupti sunt et abominabiles facti sunt in uoluntatibus suis non est qui faciat bonum non est usque ad unum
Ps,52,LII,3,Dominus de caelo prospexit super filios hominum ut uideat si est intellegens aut requirens Deum
Ps,52,LII,4,omnes declinauerunt simul inutiles facti sunt non est qui faciat bonum non est usque ad unum
Ps,52,LII,5,nonne cognoscent omnes qui operantur iniquitatem qui deuorant plebem meam sicut escam panis
Ps,52,LII,6,Deum non inuocauerunt illic trepidauerunt timore ubi non erat timor quoniam Deus dissipat ossa hominum sibi placentium confusi sunt quia Deus spreuit eos
Ps,52,LII,7,quis dabit ex Sion salutare Israhel dum auertit Dominus captiuitatem plebis suae exultabit Iacob et laetabitur Israhel.
Ps,53,LIII,1,IN FINEM IN CARMINIBVS. INTELLECTVS DAVID
Ps,53,LIII,2,CVM VENISSENT ZIPHEI ET DIXISSENT AD SAVL NONNE ECCE DAVID ABSCONDITVS EST APVD NOS
Ps,53,LIII,3,Deus in nomine tuo saluum me fac et in uirtute tua libera me
Ps,53,LIII,4,Deus exaudi orationem meam auribus percipe uerba oris mei
Ps,53,LIII,5,quoniam alieni insurrexerunt in me et fortes quaesierunt animam meam non proposuerunt Deum ante conspectum suum
Ps,53,LIII,6,ecce enim Deus adiuuat me et Dominus susceptor est animae meae
Ps,53,LIII,7,auerte mala inimicis meis et in ueritate tua disperde illos
Ps,53,LIII,8,uoluntarie sacrificabo tibi et confitebor nomini tuo Domine quoniam bonum est
Ps,53,LIII,9,quoniam ex omni tribulatione eripuisti me et super inimicos meos respexit oculus tuus.
Ps,54,LIV,1,IN FINEM IN CARMINIBVS INTELLECTVS DAVID
Ps,54,LIV,2,Exaudi Deus orationem meam et ne dispexeris deprecationem meam
Ps,54,LIV,3,intende in me et exaudi me contristatus sum in exercitatione mea et conturbatus sum
Ps,54,LIV,4,a uoce inimici et a tribulatione peccatoris quoniam declinauerunt in me iniquitates et in ira molesti erant mihi
Ps,54,LIV,5,cor meum conturbatum est in me et formido mortis cecidit super me
Ps,54,LIV,6,timor et tremor uenerunt super me et contexerunt me tenebrae
Ps,54,LIV,7,et dixi quis dabit mihi pinnas sicut columbae et uolabo et requiescam
Ps,54,LIV,8,ecce elongaui fugiens et mansi in solitudine
Ps,54,LIV,9,expectabam eum qui me saluum faceret a pusillo animo et tempestate
Ps,54,LIV,10,praecipita Domine et diuide linguas eorum quoniam uidi iniquitatem et contradictionem in ciuitate
Ps,54,LIV,11,die ac nocte circumdabit eam super muros eius iniquitas et labor in medio eius
Ps,54,LIV,12,et iniustitia et non defecit de plateis eius usura et dolus
Ps,54,LIV,13,quoniam si inimicus meus maledixisset mihi supportassem utique et si is qui oderat me super me magna locutus fuisset absconderem me utique ab eo
Ps,54,LIV,14,tu uero homo unianimis dux meus et notus meus
Ps,54,LIV,15,qui simul mecum dulces capiebas cibos in domo Domini ambulauimus cum consensu
Ps,54,LIV,16,ueniat mors super illos et descendant in infernum uiuentes quoniam nequitia in hospitiis eorum in medio ipsorum
Ps,54,LIV,17,ego autem ad Dominum clamaui et Dominus exaudiuit me
Ps,54,LIV,18,uespere mane et meridie narrabo et adnuntiabo et exaudiet uocem meam
Ps,54,LIV,19,liberabit in pace animam meam ab his qui adpropiant mihi quoniam inter multos erant mecum
Ps,54,LIV,20,exaudiet Deus et humiliabit eos qui est ante saecula et manet in aeternum non est enim illis commutatio et non timuerunt Deum
Ps,54,LIV,21,extendit manum suam in retribuendo illis contaminauerunt testamentum eius
Ps,54,LIV,22,diuisi sunt ab ira uultus eius et adpropiauit cor eius mollierunt sermones suos super oleum et ipsi sunt iacula
Ps,54,LIV,23,iacta in Deum cogitatum tuum et ipse te enutriet non dabit in aeternum fluctuationem iusto
Ps,54,LIV,24,tu uero Deus deduces eos in puteum interitus uiri sanguinum et dolosi non dimidiabunt dies suos ego uero in te sperabo Domine.
Ps,55,LV,1,IN FINEM PRO POPVLO QUI A SANCTIS LONGE FACTVS EST DAVID IN TITVLI INSCRIPTIONE CVM TENVERVNT EVM ALLOPHILI IN GETH
Ps,55,LV,2,Miserere mihi Domine quoniam conculcauit me homo tota die bellans tribulauit me
Ps,55,LV,3,conculcauerunt me inimici mei tota die
Ps,55,LV,4,ab altitudine diei quoniam multi qui debellant me timebunt ego uero in te sperabo Domine
Ps,55,LV,5,in Deo laudabo sermones meos tota die in Deo sperabo non timebo quid faciat mihi homo
Ps,55,LV,6,tota die uerba mea execrabantur aduersum me omnia consilia eorum in malum
Ps,55,LV,7,inhabitabunt et abscondent ipsi calcaneum meum obseruabunt sicut expectauit anima mea
Ps,55,LV,8,pro nihilo saluos facies eos in ira populos confringes Deus
Ps,55,LV,9,uitam meam nuntiaui tibi posui lacrimas meas in conspectu tuo sicut in promissione tua
Ps,55,LV,10,conuertantur inimici mei retrorsum in quacumque die inuocauero te ecce agnoui quoniam Deus meus es tu
Ps,55,LV,11,in Deo laudabo uerbum et in Domino laudabo sermonem in Deo sperabo non timebo quid faciat mihi homo
Ps,55,LV,12,in me sunt Deus uota quae reddam laudationis tibi.
Ps,55,LV,13,quoniam eripuisti animam meam de morte oculos meos a lacrimis pedes meos a lapsu ut placeam coram Domino in lumine uiuentium.
Ps,56,LVI,1,IN FINEM NE DISPERDAS DAVID IN TITVLI INSCRIPTIONE CVM FVGERET A FACIE SAVL IN SPELVNCA
Ps,56,LVI,2,Miserere mei Deus miserere mei quoniam in te confidit anima mea et in umbra alarum tuarum spero donec transeat iniquitas
Ps,56,LVI,3,clamabo ad Deum altissimum et ad Dominum qui benefecit mihi
Ps,56,LVI,4,misit de caelo et liberauit me dedit in obprobrium conculcantes me misit Deus misericordiam suam et ueritatem suam
Ps,56,LVI,5,animam meam eripuit de medio catulorum leonum dormiui conturbatus fili hominum dentes eorum arma et sagittae et lingua eorum machera acuta
Ps,56,LVI,6,exaltare super caelos Deus et super omnem terram gloria tua
Ps,56,LVI,7,laqueos parauerunt pedibus meis et incuruauerunt animam meam foderunt ante faciem meam foueam et ipsi inciderunt in eam
Ps,56,LVI,8,paratum cor meum Deus paratum cor meum cantabo et psalmum dicam Domino
Ps,56,LVI,9,exurge gloria mea exurge psalterium et cithara exurgam diluculo
Ps,56,LVI,10,confitebor tibi in populis Domine psalmum dicam tibi inter gentes
Ps,56,LVI,11,quoniam magnificata est usque ad caelos misericordia tua et usque ad nubes ueritas tua
Ps,56,LVI,12,exaltare super caelos Deus et super omnem terram gloria tua.
Ps,57,LVII,1,IN FINEM NE DISPERDAS DAVID IN TITVLI INSCRIPTIONE
Ps,57,LVII,2,Si uere utique iustitiam loquimini iusta iudicate filii hominum
Ps,57,LVII,3,etenim in corde iniquitates operamini in terra iniquitatem manus uestrae concinnant
Ps,57,LVII,4,alienati sunt peccatores ab utero errauerunt a uentre locuti sunt falsa
Ps,57,LVII,5,ira ilis secundum similitudinem serpentis sicut aspides surdae et obturantes aures suas
Ps,57,LVII,6,quae non exaudient uocem incantantium et uenefici quae incantantur a sapiente
Ps,57,LVII,7,Deus conteret dentes eorum in ore ipsorum molas leonum confringet Dominus
Ps,57,LVII,8,ad nihilum deuenient uelut aqua decurrens intendit arcum suum donec infirmentur
Ps,57,LVII,9,sicut cera liquefacta auferentur super eos cecidit ignis et non uiderunt solem
Ps,57,LVII,10,priusquam producant spinae uestrae ramnos sicut uiuentes sic in ira obsorbet eos
Ps,57,LVII,11,laetabitur iustus cum uiderit uindictam impiorum manus suas lauabit in sanguine peccatorum
Ps,57,LVII,12,et dicet homo si utique est fructus iusto utique est Deus iudicans eos in terra.
Ps,58,LVIII,1,IN FINEM NE DISPERDAS DAVID IN TITVLI INSCRIPTIONE QVANDO a MISIT SAVL ET CVSTODIVIT DOMVM EIVS VT INTERFICERET EVM
Ps,58,LVIII,2,Eripe me de inimicis meis Deus meus et ab insurgentibus in me libera me
Ps,58,LVIII,3,eripe me de operantibus iniquitatem et de uiris sanguinum salua me
Ps,58,LVIII,4,quia ecce occupauerunt animam meam inruerunt in me fortes
Ps,58,LVIII,5,neque iniquitas mea neque peccatum meum Domine sine iniquitate cucurri et dirigebar
Ps,58,LVIII,6,exsurge in occursum mihi et uide et tu Domine Deus uirtutum Deus Israhel intende ad uisitandas omnes gentes non miserearis omnibus qui operantur iniquitatem
Ps,58,LVIII,7,conuertantur ad uesperum et famem patientur ut canes et circuibunt ciuitatem
Ps,58,LVIII,8,ecce ipsi loquentur in ore suo et gladius est in labiis eorum quoniam quis audiuit
Ps,58,LVIII,9,et tu Domine deridebis eos pro nihilo habebis omnes gentes
Ps,58,LVIII,10,fortitudinem meam ad te custodiam quia tu Deus susceptor meus es
Ps,58,LVIII,11,Deus meus misericordia eius praeueniet me
Ps,58,LVIII,12,Deus meus ostende mihi bona inter inimicos meos ne occideris eos nequando obliuiscantur legis tuae disperge illos in uirtute tua et destrue eos protector meus Domine
Ps,58,LVIII,13,delicta oris eorum sermo labiorum ipsorum et conprehendantur in superbia sua et de execratione et mendacio conpellantur
Ps,58,LVIII,14,in ira consummationis et non erunt
Ps,58,LVIII,15,conuertantur ad uesperum et famem patientur ut canes et circuibunt ciuitatem
Ps,58,LVIII,16,ecce ipsi dispergentur ad manducandum si uero non fuerint saturati murmurabunt
Ps,58,LVIII,17,ego autem cantabo uirtutem tuam et exultabo mane misericordiam tuam quia factus es susceptor meus et refugium meum in die tribulationis meae
Ps,58,LVIII,18,adiutor meus tibi psallam quia tu Deus susceptor meus es Deus meus misericordia mea.
Ps,59,LIX,1,IN FINEM HIS QVI INMVTABVNTVR IN TITVLI INSCRIPTIONE DAVID IN DOCTRINAM
Ps,59,LIX,2,CVM SVCCENDIT MESOPOTAMIAM SYRIAE ET SYRIAM SOBAL ET CONVERTIT IOAB ET PERCVSSIT EDOM IN VALLE SALINARVM DVODECIM MILIA
Ps,59,LIX,3,Deus reppulisti nos et destruxisti nos iratus es et misertus es nobis
Ps,59,LIX,4,commouisti terram et conturbasti eam sana contritiones eius quia mota est
Ps,59,LIX,5,ostendisti populo tuo dura potasti nos uino conpunctionis
Ps,59,LIX,6,dedisti metuentibus te significationem ut fugiant a facie arcus ut liberentur electi tui
Ps,59,LIX,7,saluum me fac dextera tua et exaudi me
Ps,59,LIX,8,Deus locutus est in sancto suo laetabor et diuidam Sicimam et conuallem tabernaculorum metibor
Ps,59,LIX,9,meus est Galaad et meus est Manasses et Effrem fortitudo capitis mei Iuda rex meus
Ps,59,LIX,10,Moab olla spei meae in Idumeam extendam calciamentum meum mihi allophili subditi sunt
Ps,59,LIX,11,quis deducet me in ciuitatem munitam aut quis deducet me usque in Idumeam
Ps,59,LIX,12,nonne tu Deus qui reppulisti nos et non egredieris Deus in uirtutibus nostris
Ps,59,LIX,13,da nobis auxilium de tribulatione et uana salus hominis
Ps,59,LIX,14,in Deo faciemus uirtutem et ipse ad nihilum deducet tribulantes nos.
Ps,60,LX,1,IN FINEM IN HYMNIS DAVID
Ps,60,LX,2,Exaudi Deus deprecationem meam intende orationi meae
Ps,60,LX,3,a finibus terrae ad te clamaui dum anxiaretur cor meum in petra exaltasti me deduxisti me
Ps,60,LX,4,quia factus es spes mea turris fortitudinis a facie inimici
Ps,60,LX,5,inhabitabo in tabernaculo tuo in saecula protegar in uelamento alarum tuarum
Ps,60,LX,6,quoniam tu Deus exaudisti orationem meam dedisti hereditatem timentibus nomen tuum
Ps,60,LX,7,dies super dies regis adicies annos eius usque in diem saeculi et saecula
Ps,60,LX,8,permanebit in aeternum in conspectu Dei misericordiam et ueritatem quis requiret eorum
Ps,60,LX,9,sic psallam nomini tuo Deus in saeculum saeculi ut reddam uota mea de die in diem.
Ps,61,LXI,1,IN FINEM PRO IDITHVN PSALMVS DAVID
Ps,61,LXI,2,Nonne Deo subdita erit anima mea ab ipso enim salutare meum
Ps,61,LXI,3,etenim ipse est Deus meus et salutaris meus adiutor meus non mouebor amplius
Ps,61,LXI,4,quousque inruitis in homines interficitis uniuersos tamquam parieti inclinato et maceriae inpulsae
Ps,61,LXI,5,uerumtamen honorem meum cogitauerunt repellere cucurri in siti ore suo benedicebant et corde suo maledicebant
